Time,Protocol
0.764604,UDP
0.771266,UDP
0.771266,UDP
0.771266,UDP
0.773691,UDP
0.773691,UDP
0.774661,UDP
0.774661,UDP
0.776126,UDP
0.776126,UDP
0.777165,UDP
0.777453,UDP
0.778629,UDP
0.784589,UDP
0.784589,UDP
0.785103,UDP
0.785103,UDP
0.787636,UDP
0.787837,UDP
0.791915,UDP
0.791915,UDP
0.792841,UDP
0.798303,UDP
0.798303,UDP
0.798303,UDP
0.798303,UDP
0.802782,UDP
0.802982,UDP
0.80368,UDP
0.80368,UDP
0.80368,UDP
0.805452,UDP
0.809416,UDP
0.809416,UDP
0.809416,UDP
0.814937,UDP
0.814937,UDP
0.814937,UDP
0.814937,UDP
0.815299,UDP
0.819152,UDP
0.823634,UDP
0.824053,UDP
0.824901,UDP
0.824901,UDP
0.827703,UDP
0.827703,UDP
0.827703,UDP
0.827703,UDP
0.835154,UDP
0.835154,UDP
0.835154,UDP
0.835154,UDP
0.835503,UDP
0.836686,UDP
0.840033,UDP
0.840033,UDP
0.840033,UDP
0.845556,UDP
0.84576,UDP
0.847756,UDP
0.847756,UDP
0.847756,UDP
0.849552,UDP
0.849552,UDP
0.849552,UDP
0.849552,UDP
0.849753,UDP
0.853743,UDP
0.857978,UDP
0.857978,UDP
0.85958,UDP
0.862144,UDP
0.862144,UDP
0.862144,UDP
0.862144,UDP
0.862319,UDP
0.86597,UDP
0.866884,UDP
0.871814,UDP
0.872573,UDP
0.872573,UDP
0.873856,UDP
0.873856,UDP
0.873856,UDP
0.873856,UDP
0.877877,UDP
0.879776,UDP
0.879776,UDP
0.880311,UDP
0.881245,UDP
0.883865,UDP
0.885872,UDP
0.885872,UDP
0.886492,UDP
0.889523,UDP
0.889735,UDP
0.892027,UDP
0.892027,UDP
0.892027,UDP
0.895563,UDP
0.898587,UDP
0.898587,UDP
0.898587,UDP
0.902312,UDP
0.903312,UDP
0.904625,UDP
0.904625,UDP
0.904625,UDP
0.907263,UDP
0.908299,UDP
0.91115,UDP
0.91115,UDP
0.911382,UDP
0.913083,UDP
0.915044,UDP
0.915893,UDP
0.915893,UDP
0.926077,UDP
0.926334,UDP
0.928491,UDP
0.928491,UDP
0.928491,UDP
0.928491,UDP
0.928491,UDP
0.928491,UDP
0.928491,UDP
0.932321,UDP
0.933622,UDP
0.933622,UDP
0.933622,UDP
0.933826,UDP
0.938285,UDP
0.940281,UDP
0.940281,UDP
0.940281,UDP
0.945474,UDP
0.945578,UDP
0.946683,UDP
0.946683,UDP
0.946683,UDP
0.950221,UDP
0.951001,UDP
0.952008,UDP
0.952538,UDP
0.955073,UDP
0.955184,UDP
0.956111,UDP
0.957136,UDP
0.957719,UDP
0.962942,UDP
0.964002,UDP
0.964002,UDP
0.964002,UDP
0.964097,UDP
0.968597,UDP
0.971329,UDP
0.971329,UDP
0.971535,UDP
0.978583,UDP
0.979001,UDP
0.999105,UDP
0.999105,UDP
0.999105,UDP
0.999105,UDP
0.999105,UDP
0.999105,UDP
0.999105,UDP
0.999105,UDP
0.999105,UDP
0.999105,UDP
0.999105,UDP
0.999105,UDP
0.999753,UDP
1.002894,UDP
1.002894,UDP
1.002894,UDP
1.002894,UDP
1.002894,UDP
1.002894,UDP
1.002894,UDP
1.002894,UDP
1.003316,UDP
1.020348,UDP
1.020348,UDP
1.020348,UDP
1.020348,UDP
1.020348,UDP
1.020348,UDP
1.020348,UDP
1.020348,UDP
1.020348,UDP
1.020348,UDP
1.020348,UDP
1.020348,UDP
1.020997,UDP
1.024787,UDP
1.024787,UDP
1.024787,UDP
1.024787,UDP
1.032444,UDP
1.032444,UDP
1.032444,UDP
1.032444,UDP
1.032748,UDP
1.033864,UDP
1.033864,UDP
1.033864,UDP
1.033864,UDP
1.038324,UDP
1.03935,UDP
1.03935,UDP
1.03935,UDP
1.039533,UDP
1.044541,UDP
1.047287,UDP
1.047486,UDP
1.047908,UDP
1.047908,UDP
1.052328,UDP
1.057106,UDP
1.057523,UDP
1.057523,UDP
1.057946,UDP
1.057946,UDP
1.058384,UDP
1.058384,UDP
1.058639,UDP
1.063177,UDP
1.063177,UDP
1.063177,UDP
1.063177,UDP
1.063374,UDP
1.065629,UDP
1.067063,UDP
1.067063,UDP
1.067544,UDP
1.071755,UDP
1.077655,UDP
1.082076,UDP
1.082076,UDP
1.082076,UDP
1.082076,UDP
1.082076,UDP
1.086006,UDP
1.086006,UDP
1.086261,UDP
1.09343,UDP
1.09343,UDP
1.093716,UDP
1.095005,UDP
1.095005,UDP
1.095005,UDP
1.095005,UDP
1.095005,UDP
1.095005,UDP
1.096047,UDP
1.096047,UDP
1.096047,UDP
1.096047,UDP
1.096314,UDP
1.098386,UDP
1.099149,UDP
1.100009,UDP
1.100009,UDP
1.104167,UDP
1.104314,UDP
1.111018,UDP
1.111018,UDP
1.111688,UDP
1.116241,UDP
1.116241,UDP
1.116609,UDP
1.116609,UDP
1.117086,UDP
1.117086,UDP
1.117979,UDP
1.117979,UDP
1.118224,UDP
1.119851,UDP
1.119851,UDP
1.119851,UDP
1.121619,UDP
1.126539,UDP
1.126727,UDP
1.130234,UDP
1.130234,UDP
1.130234,UDP
1.134866,UDP
1.134866,UDP
1.134866,UDP
1.136618,UDP
1.137799,UDP
1.137908,UDP
1.138667,UDP
1.138667,UDP
1.139963,UDP
1.147878,UDP
1.147878,UDP
1.147878,UDP
1.148055,UDP
1.150649,UDP
1.155689,UDP
1.155689,UDP
1.155689,UDP
1.155689,UDP
1.155809,UDP
1.161329,UDP
1.161329,UDP
1.161329,UDP
1.161329,UDP
1.162491,UDP
1.164005,UDP
1.16425,UDP
1.16425,UDP
1.165185,UDP
1.168992,UDP
1.169812,UDP
1.169812,UDP
1.173591,UDP
1.173707,UDP
1.174967,UDP
1.174967,UDP
1.174967,UDP
1.174967,UDP
1.178726,UDP
1.181773,UDP
1.181773,UDP
1.181773,UDP
1.184061,UDP
1.184146,UDP
1.185954,UDP
1.185954,UDP
1.185954,UDP
1.187554,UDP
1.190865,UDP
1.190865,UDP
1.190865,UDP
1.19235,UDP
1.193429,UDP
1.1935,UDP
1.194393,UDP
1.19528,UDP
1.197538,UDP
1.198421,UDP
1.200128,UDP
1.200128,UDP
1.202029,UDP
1.202116,UDP
1.203054,UDP
1.204868,UDP
1.204868,UDP
1.20687,UDP
1.214474,UDP
1.214474,UDP
1.214474,UDP
1.214474,UDP
1.214474,UDP
1.214474,UDP
1.214474,UDP
1.214646,UDP
1.215826,UDP
1.216619,UDP
1.219472,UDP
1.219472,UDP
1.219599,UDP
1.221417,UDP
1.228158,UDP
1.228158,UDP
1.228158,UDP
1.228158,UDP
1.228158,UDP
1.228158,UDP
1.228158,UDP
1.22916,UDP
1.232472,UDP
1.23498,UDP
1.23498,UDP
1.23498,UDP
1.23762,UDP
1.238562,UDP
1.238562,UDP
1.238562,UDP
1.239404,UDP
1.240283,UDP
1.240383,UDP
1.241272,UDP
1.241272,UDP
1.245085,UDP
1.246056,UDP
1.246056,UDP
1.246259,UDP
1.248335,UDP
1.252221,UDP
1.252221,UDP
1.252333,UDP
1.253098,UDP
1.255821,UDP
1.256216,UDP
1.256216,UDP
1.256216,UDP
1.257057,TCP
1.258717,UDP
1.260344,UDP
1.260344,UDP
1.260344,UDP
1.260462,UDP
1.262589,UDP
1.266267,UDP
1.266267,UDP
1.266989,UDP
1.268206,UDP
1.268206,UDP
1.268309,UDP
1.269336,UDP
1.269336,UDP
1.275245,UDP
1.287613,UDP
1.287613,UDP
1.287613,UDP
1.287613,UDP
1.287613,UDP
1.287613,UDP
1.287613,UDP
1.287922,UDP
1.290299,UDP
1.291712,UDP
1.291712,UDP
1.291712,UDP
1.291712,TCP
1.291712,UDP
1.291712,UDP
1.291712,UDP
1.291712,UDP
1.291712,UDP
1.291712,UDP
1.291862,UDP
1.294546,UDP
1.294546,UDP
1.301629,UDP
1.301629,UDP
1.301629,UDP
1.301629,UDP
1.301629,UDP
1.301629,UDP
1.301629,UDP
1.301629,UDP
1.301889,UDP
1.30641,UDP
1.30641,UDP
1.30641,UDP
1.30641,UDP
1.306604,UDP
1.309614,UDP
1.309614,UDP
1.313807,UDP
1.313807,UDP
1.313998,UDP
1.320834,UDP
1.320834,UDP
1.320834,UDP
1.320834,UDP
1.320834,UDP
1.320834,UDP
1.320834,UDP
1.320834,UDP
1.328503,UDP
1.328503,UDP
1.328503,UDP
1.328503,UDP
1.328503,UDP
1.328503,UDP
1.328503,UDP
1.328503,UDP
1.328739,UDP
1.331041,UDP
1.331041,UDP
1.331041,UDP
1.331041,UDP
1.331165,UDP
1.340681,UDP
1.340681,UDP
1.340681,UDP
1.340681,UDP
1.340681,UDP
1.340681,UDP
1.340681,UDP
1.340681,UDP
1.340936,UDP
1.346558,UDP
1.346558,UDP
1.346558,UDP
1.346558,UDP
1.346767,UDP
1.348766,UDP
1.348766,UDP
1.348766,UDP
1.348766,UDP
1.349734,UDP
1.352657,UDP
1.352657,UDP
1.352657,UDP
1.356823,UDP
1.356823,UDP
1.356823,UDP
1.356823,UDP
1.356948,UDP
1.358024,UDP
1.358024,UDP
1.35936,UDP
1.35936,UDP
1.362862,UDP
1.36466,UDP
1.36466,UDP
1.36466,UDP
1.364865,UDP
1.366396,UDP
1.367691,UDP
1.367691,UDP
1.370395,UDP
1.372257,UDP
1.372257,UDP
1.372257,UDP
1.372479,UDP
1.373129,UDP
1.374763,UDP
1.377838,UDP
1.377838,UDP
1.377838,UDP
1.379446,UDP
1.381395,UDP
1.381395,UDP
1.381601,UDP
1.384822,UDP
1.387397,UDP
1.387397,UDP
1.387397,UDP
1.387397,UDP
1.388852,UDP
1.388852,UDP
1.389061,UDP
1.39042,UDP
1.39042,UDP
1.393568,UDP
1.393568,UDP
1.394881,UDP
1.394881,UDP
1.396659,UDP
1.399134,UDP
1.399134,UDP
1.399245,UDP
1.399335,UDP
1.402266,UDP
1.402266,UDP
1.403494,UDP
1.403494,UDP
1.4082,UDP
1.4082,UDP
1.4082,UDP
1.4082,UDP
1.408347,UDP
1.411978,UDP
1.411978,UDP
1.42137,UDP
1.42137,UDP
1.42137,UDP
1.42137,UDP
1.42137,UDP
1.42137,UDP
1.42137,UDP
1.421531,UDP
1.423478,UDP
1.423478,UDP
1.423478,UDP
1.425867,UDP
1.425867,UDP
1.425867,UDP
1.425867,UDP
1.425978,UDP
1.427742,UDP
1.43083,UDP
1.43083,UDP
1.43083,UDP
1.432023,UDP
1.437962,UDP
1.437962,UDP
1.437962,UDP
1.438085,UDP
1.441449,UDP
1.441449,UDP
1.441449,UDP
1.441449,UDP
1.441449,UDP
1.441449,UDP
1.441449,UDP
1.445939,UDP
1.445939,UDP
1.446023,UDP
1.452469,UDP
1.452469,UDP
1.452469,UDP
1.452469,UDP
1.452469,UDP
1.452469,UDP
1.452469,UDP
1.452469,UDP
1.455492,UDP
1.455492,UDP
1.455492,UDP
1.455492,UDP
1.455492,UDP
1.455492,UDP
1.455622,UDP
1.461472,UDP
1.461472,UDP
1.461472,UDP
1.461472,UDP
1.461472,UDP
1.461472,UDP
1.461637,UDP
1.463191,UDP
1.463191,UDP
1.463191,UDP
1.466651,UDP
1.466651,UDP
1.466651,UDP
1.467872,UDP
1.471015,UDP
1.471121,UDP
1.472405,UDP
1.473962,UDP
1.473962,UDP
1.478668,UDP
1.478668,UDP
1.478668,UDP
1.478668,UDP
1.481632,UDP
1.481761,UDP
1.48452,UDP
1.48452,UDP
1.48452,UDP
1.48833,UDP
1.491096,UDP
1.491096,UDP
1.491096,UDP
1.493512,UDP
1.493685,UDP
1.495719,UDP
1.495719,UDP
1.49656,UDP
1.502688,UDP
1.502688,UDP
1.502688,UDP
1.502688,UDP
1.5033,UDP
1.50886,UDP
1.50886,UDP
1.50886,UDP
1.50886,UDP
1.50886,UDP
1.50886,UDP
1.512401,UDP
1.512401,UDP
1.512401,UDP
1.512401,UDP
1.512401,UDP
1.512477,UDP
1.514688,UDP
1.514688,UDP
1.514688,UDP
1.51899,UDP
1.51899,UDP
1.521842,UDP
1.521842,UDP
1.521842,UDP
1.521842,UDP
1.521965,UDP
1.524438,UDP
1.524438,UDP
1.524438,UDP
1.524438,UDP
1.533385,UDP
1.534827,UDP
1.534827,UDP
1.534827,UDP
1.534827,UDP
1.534827,UDP
1.534827,UDP
1.534827,UDP
1.534827,UDP
1.549078,UDP
1.563854,UDP
1.563854,UDP
1.563854,UDP
1.563854,UDP
1.563854,UDP
1.563854,UDP
1.563854,UDP
1.563854,UDP
1.563854,UDP
1.568845,UDP
1.568845,UDP
1.568845,UDP
1.568845,UDP
1.568845,UDP
1.568845,UDP
1.568845,UDP
1.568845,UDP
1.568845,UDP
1.569342,UDP
1.577775,UDP
1.577775,UDP
1.577775,UDP
1.577775,UDP
1.577775,UDP
1.577775,UDP
1.577775,UDP
1.577775,UDP
1.577775,UDP
1.578205,UDP
1.586233,UDP
1.586233,UDP
1.586233,UDP
1.586233,UDP
1.586233,UDP
1.586705,UDP
1.596834,ARP
1.596945,UDP
1.616777,UDP
1.616777,UDP
1.616777,UDP
1.616777,UDP
1.616777,UDP
1.616777,UDP
1.616777,UDP
1.616777,UDP
1.616777,UDP
1.622121,UDP
1.622121,UDP
1.622121,UDP
1.622121,UDP
1.622121,UDP
1.622121,UDP
1.622121,UDP
1.622121,UDP
1.622121,UDP
1.622625,UDP
1.630058,UDP
1.630058,UDP
1.630058,UDP
1.630058,UDP
1.630058,UDP
1.630058,UDP
1.630058,UDP
1.630058,UDP
1.630058,UDP
1.630345,UDP
1.63533,UDP
1.63533,UDP
1.63533,UDP
1.63533,UDP
1.63533,UDP
1.63533,UDP
1.63533,UDP
1.63533,UDP
1.63533,UDP
1.635525,UDP
1.644287,UDP
1.653732,UDP
1.653732,UDP
1.653732,UDP
1.653732,UDP
1.653732,UDP
1.653732,UDP
1.653732,UDP
1.653732,UDP
1.653732,UDP
1.653732,UDP
1.653732,UDP
1.653732,UDP
1.65394,UDP
1.675818,UDP
1.681556,UDP
1.681556,UDP
1.681556,UDP
1.681556,UDP
1.681556,UDP
1.681556,UDP
1.681556,UDP
1.681556,UDP
1.681556,UDP
1.685444,UDP
1.685444,UDP
1.685444,UDP
1.685444,UDP
1.685444,UDP
1.685444,UDP
1.685444,UDP
1.685757,UDP
1.686798,UDP
1.686798,UDP
1.687729,UDP
1.687729,UDP
1.687935,UDP
1.688669,UDP
1.688669,UDP
1.689843,UDP
1.689843,UDP
1.690795,UDP
1.690795,UDP
1.696319,UDP
1.696319,UDP
1.696549,UDP
1.697215,UDP
1.697215,UDP
1.69832,UDP
1.69832,UDP
1.70056,UDP
1.70056,UDP
1.70056,UDP
1.70056,UDP
1.70056,UDP
1.70081,UDP
1.717117,UDP
1.717295,UDP
1.733661,UDP
1.733947,UDP
1.737301,UDP
1.737301,UDP
1.737301,UDP
1.737301,UDP
1.737301,UDP
1.737718,UDP
1.737788,UDP
1.741901,UDP
1.741901,UDP
1.741901,UDP
1.741901,UDP
1.750614,UDP
1.750614,UDP
1.750614,UDP
1.750614,UDP
1.750614,UDP
1.750614,UDP
1.750614,UDP
1.750762,UDP
1.753206,UDP
1.753206,UDP
1.753206,UDP
1.753206,UDP
1.753206,UDP
1.753313,UDP
1.757891,UDP
1.757891,UDP
1.757891,UDP
1.757891,UDP
1.760007,UDP
1.760007,UDP
1.760007,UDP
1.760007,UDP
1.761378,UDP
1.761466,UDP
1.763087,UDP
1.763087,UDP
1.763087,UDP
1.764846,UDP
1.766056,UDP
1.76728,UDP
1.76728,UDP
1.768649,UDP
1.772278,UDP
1.772278,UDP
1.772278,UDP
1.772408,UDP
1.774379,UDP
1.774379,UDP
1.774379,UDP
1.774379,UDP
1.775751,UDP
1.777742,UDP
1.777742,UDP
1.778108,UDP
1.778184,UDP
1.779809,UDP
1.784424,UDP
1.784424,UDP
1.785106,UDP
1.786636,UDP
1.786636,UDP
1.786636,UDP
1.786636,UDP
1.788017,UDP
1.788017,UDP
1.788017,UDP
1.788162,UDP
1.795343,UDP
1.795343,UDP
1.795343,UDP
1.795343,UDP
1.795545,UDP
1.79758,UDP
1.79758,UDP
1.79758,UDP
1.79758,UDP
1.79758,UDP
1.799135,UDP
1.799135,UDP
1.799135,UDP
1.799135,UDP
1.800995,UDP
1.801152,UDP
1.810245,UDP
1.810245,UDP
1.810245,UDP
1.813412,UDP
1.813412,UDP
1.813412,UDP
1.813412,UDP
1.81625,UDP
1.81625,UDP
1.81625,UDP
1.81625,UDP
1.81625,UDP
1.81625,UDP
1.81625,UDP
1.81625,UDP
1.816538,UDP
1.817871,UDP
1.817871,UDP
1.817871,UDP
1.817871,UDP
1.81934,UDP
1.819537,UDP
1.82243,UDP
1.82243,UDP
1.82243,UDP
1.826359,UDP
1.826359,UDP
1.828009,UDP
1.828009,UDP
1.828009,UDP
1.829309,UDP
1.829309,UDP
1.829309,UDP
1.829521,UDP
1.833213,UDP
1.833213,UDP
1.833213,UDP
1.833213,UDP
1.837175,UDP
1.837452,UDP
1.838633,UDP
1.838633,UDP
1.838633,UDP
1.850181,UDP
1.850181,UDP
1.850423,UDP
1.850654,UDP
1.850654,UDP
1.851127,UDP
1.852104,UDP
1.857983,UDP
1.859113,QUIC
1.859265,QUIC
1.861664,UDP
1.861849,UDP
1.882279,QUIC
1.891288,QUIC
1.891288,QUIC
1.891288,QUIC
1.891288,QUIC
1.891497,QUIC
1.891566,QUIC
1.891775,QUIC
1.891902,QUIC
1.891917,QUIC
1.898465,UDP
1.89935,UDP
1.901486,UDP
1.901607,UDP
1.903338,UDP
1.90452,UDP
1.905616,UDP
1.905616,UDP
1.905616,QUIC
1.905616,QUIC
1.90582,QUIC
1.907509,QUIC
1.908436,UDP
1.910705,UDP
1.910705,UDP
1.910705,UDP
1.910705,QUIC
1.910705,QUIC
1.910705,QUIC
1.910851,QUIC
1.910915,UDP
1.912738,UDP
1.912738,UDP
1.914782,UDP
1.914782,UDP
1.916015,UDP
1.916924,UDP
1.917251,UDP
1.917945,UDP
1.918004,UDP
1.919765,UDP
1.919765,UDP
1.920221,UDP
1.920221,UDP
1.922342,UDP
1.930252,UDP
1.930391,UDP
1.935992,UDP
1.936248,QUIC
1.937533,UDP
1.937533,UDP
1.937533,UDP
1.937533,UDP
1.937533,UDP
1.937533,UDP
1.937533,UDP
1.937533,UDP
1.937533,UDP
1.937533,UDP
1.937918,UDP
1.938203,UDP
1.941701,UDP
1.944388,UDP
1.944388,UDP
1.944388,UDP
1.944388,UDP
1.944388,UDP
1.954332,TCP
1.954415,UDP
1.959484,UDP
1.9617,UDP
1.9617,UDP
1.9617,UDP
1.9617,UDP
1.9617,UDP
1.9617,UDP
1.9617,UDP
1.9617,UDP
1.9617,UDP
1.96217,UDP
1.962894,UDP
1.962894,UDP
1.962894,UDP
1.962894,UDP
1.962894,UDP
1.962894,UDP
1.962894,UDP
1.962894,UDP
1.962894,UDP
1.962894,UDP
1.963393,UDP
1.968668,UDP
1.968668,UDP
1.968668,UDP
1.968668,UDP
1.968668,QUIC
1.968668,UDP
1.968668,UDP
1.968668,UDP
1.968668,UDP
1.973281,UDP
1.973281,UDP
1.973281,UDP
1.973281,UDP
1.973281,QUIC
1.973281,UDP
1.973281,UDP
1.973281,UDP
1.973281,UDP
1.973724,QUIC
1.97391,UDP
1.974332,UDP
1.974332,UDP
1.974332,UDP
1.974332,UDP
1.974703,UDP
1.97668,UDP
1.978405,UDP
1.978405,UDP
1.981794,UDP
1.985069,UDP
1.987333,UDP
1.987333,UDP
1.987928,UDP
1.987928,UDP
1.999945,UDP
2.003416,UDP
2.003416,UDP
2.006342,UDP
2.006342,UDP
2.007156,UDP
2.007156,UDP
2.007156,UDP
2.007628,UDP
2.015325,UDP
2.01973,UDP
2.01973,UDP
2.01973,UDP
2.030944,UDP
2.049822,UDP
2.049822,TCP
2.049822,UDP
2.049822,UDP
2.049822,UDP
2.049822,UDP
2.049822,UDP
2.049822,UDP
2.049822,UDP
2.049822,UDP
2.049822,UDP
2.049822,UDP
2.049822,UDP
2.049822,UDP
2.050364,UDP
2.062119,UDP
2.062119,UDP
2.062119,UDP
2.062119,UDP
2.062119,UDP
2.062119,UDP
2.062119,UDP
2.062119,UDP
2.062119,UDP
2.062119,UDP
2.062119,UDP
2.062119,UDP
2.062119,UDP
2.062119,UDP
2.062655,UDP
2.062888,UDP
2.072877,UDP
2.072877,UDP
2.072877,UDP
2.072877,UDP
2.072877,UDP
2.072877,UDP
2.072877,UDP
2.072877,UDP
2.072877,UDP
2.072877,UDP
2.072877,UDP
2.072877,UDP
2.072877,UDP
2.072877,UDP
2.072877,UDP
2.072877,UDP
2.072877,UDP
2.072877,UDP
2.073451,UDP
2.073634,UDP
2.094897,UDP
2.104289,ARP
2.119817,UDP
2.119817,UDP
2.119817,UDP
2.119817,UDP
2.119817,UDP
2.119817,UDP
2.119817,UDP
2.119817,UDP
2.119817,UDP
2.119817,UDP
2.119817,UDP
2.119817,UDP
2.119817,UDP
