Time,Protocol
0.251041,TCP
0.251142,TCP
0.252578,TCP
0.252578,TLSv1.2
0.252578,TCP
0.252578,TCP
0.252578,TCP
0.252578,TCP
0.252619,TCP
0.253556,TCP
0.253556,TCP
0.25358,TCP
0.255764,TCP
0.255764,TCP
0.255764,TCP
0.255764,TCP
0.255814,TCP
0.273744,TCP
0.273744,TLSv1.2
0.29993,TLSv1.2
0.29993,TCP
0.29993,TCP
0.29993,TCP
0.29993,TCP
0.29993,TCP
0.29993,TCP
0.29993,TCP
0.29993,TCP
0.29993,TCP
0.29993,TCP
0.29993,TLSv1.2
0.29993,TLSv1.2
0.300086,TCP
0.362596,TCP
0.371602,MDNS
0.371602,TLSv1.2
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TLSv1.2
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TLSv1.2
0.371602,TCP
0.371602,TLSv1.2
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.371602,TCP
0.372151,TCP
0.37224,TCP
0.372375,TCP
0.372375,TCP
0.372375,TCP
0.372375,TCP
0.372375,TCP
0.372375,TCP
0.372375,TCP
0.372375,TLSv1.2
0.372375,TCP
0.372375,TCP
0.372375,TCP
0.372375,TCP
0.372375,TCP
0.372375,TCP
0.372375,TCP
0.372375,TLSv1.2
0.372375,TCP
0.372375,TCP
0.372375,TCP
0.372375,TCP
0.372375,TCP
0.372375,TLSv1.2
0.372519,TCP
0.372538,TCP
0.439178,MDNS
0.441394,MDNS
0.441394,TLSv1.2
0.441394,TCP
0.441394,TCP
0.441394,TCP
0.441394,TCP
0.441394,TCP
0.441394,TCP
0.441394,TCP
0.441394,TCP
0.441394,TCP
0.441394,TCP
0.441394,TCP
0.441394,TLSv1.2
0.441394,TCP
0.441394,TCP
0.441394,TCP
0.441394,TCP
0.441394,TCP
0.441394,TCP
0.441394,TLSv1.2
0.441394,TCP
0.441616,TCP
0.448227,MDNS
0.503666,TCP
0.5088,MDNS
0.5088,MDNS
0.5088,TLSv1.2
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TLSv1.2
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TLSv1.2
0.5088,TCP
0.5088,TLSv1.2
0.5088,TLSv1.2
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.5088,TCP
0.509175,TCP
0.5093,TCP
0.5093,TCP
0.5093,TCP
0.5093,TCP
0.5093,TCP
0.5093,TCP
0.5093,TLSv1.2
0.5093,TCP
0.5093,TCP
0.5093,TCP
0.5093,TCP
0.5093,TCP
0.5093,TCP
0.5093,TCP
0.5093,TCP
0.5093,TCP
0.5093,TCP
0.5093,TLSv1.2
0.509369,TCP
0.535566,TCP
0.587623,MDNS
0.587623,MDNS
0.587623,ICMPv6
0.587623,ICMPv6
0.587623,TLSv1.2
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TLSv1.2
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TLSv1.2
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.587623,TCP
0.588049,TCP
0.588224,TCP
0.588224,TCP
0.588224,TCP
0.588224,TCP
0.588224,TCP
0.588224,TCP
0.588224,TLSv1.2
0.588224,TCP
0.588224,TLSv1.2
0.588273,TCP
0.611748,TCP
0.63959,MDNS
0.63959,MDNS
0.63959,TLSv1.2
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TLSv1.2
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TLSv1.2
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.63959,TCP
0.639998,TCP
0.640156,TCP
0.640156,TLSv1.2
0.640193,TCP
0.643537,TLSv1.2
0.643537,TCP
0.643593,TCP
0.643761,TCP
0.646778,TCP
0.646778,TCP
0.646778,TCP
0.646778,TCP
0.646778,TCP
0.646778,TCP
0.646778,TCP
0.646778,TCP
0.646849,TCP
0.651165,TCP
0.651165,TLSv1.2
0.651165,TCP
0.651165,TCP
0.651165,TCP
0.651165,TCP
0.651165,TCP
0.651165,TCP
0.651165,TCP
0.651165,TCP
0.651165,TLSv1.2
0.651221,TCP
0.689114,MDNS
0.68944,TCP
0.698183,TLSv1.2
0.698183,TCP
0.698183,TCP
0.698282,TCP
0.698974,TCP
0.699049,TCP
0.699791,TCP
0.699791,TCP
0.69986,TCP
0.700205,TCP
0.701543,TCP
0.701543,TCP
0.701543,TCP
0.701615,TCP
0.702989,TCP
0.70336,TCP
0.70336,TLSv1.2
0.703411,TCP
0.703889,TCP
0.703889,TCP
0.703943,TCP
0.70501,TCP
0.70501,TCP
0.705059,TCP
0.705489,TCP
0.705489,TCP
0.705546,TCP
0.706633,TCP
0.706633,TCP
0.706691,TCP
0.708215,TCP
0.708215,TCP
0.708215,TLSv1.2
0.708215,TCP
0.708279,TCP
0.708857,TCP
0.708857,TLSv1.2
0.708902,TCP
0.741301,MDNS
0.741568,ARP
0.741568,ARP
0.757878,MDNS
0.764545,TLSv1.2
0.764545,TCP
0.764545,TCP
0.764545,TCP
0.764545,TCP
0.764545,TCP
0.764545,TCP
0.76465,TCP
0.765127,TCP
0.765127,TCP
0.765188,TCP
0.766299,TCP
0.766299,TCP
0.766357,TCP
0.796578,TCP
0.796578,TLSv1.2
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TLSv1.2
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TLSv1.2
0.796578,TLSv1.2
0.796578,TLSv1.2
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796578,TCP
0.796701,TCP
0.796792,TCP
0.796792,TCP
0.796792,TCP
0.796792,TCP
0.796792,TLSv1.2
0.796792,TCP
0.796792,TCP
0.796792,TCP
0.796792,TCP
0.796792,TCP
0.796792,TCP
0.796792,TCP
0.796792,TLSv1.2
0.796792,TCP
0.796792,TCP
0.796792,TCP
0.796792,TCP
0.796792,TCP
0.796792,TCP
0.796792,TCP
0.796792,TCP
0.796792,TCP
0.796792,TCP
0.796792,TCP
0.796792,TLSv1.2
0.796859,TCP
0.798598,TCP
0.798598,TCP
0.798598,TCP
0.798598,TCP
0.798598,TCP
0.798598,TCP
0.798598,TCP
0.798651,TCP
0.799373,TCP
0.7994,TCP
0.800273,TCP
0.800273,TCP
0.800297,TCP
0.801408,TLSv1.2
0.837548,MDNS
0.844722,TCP
0.850352,TLSv1.2
0.850352,TCP
0.850352,TCP
0.850352,TCP
0.850352,TCP
0.850462,TCP
0.851225,TCP
0.851225,TCP
0.851225,TCP
0.851225,TCP
0.8513,TCP
0.851884,TCP
0.851884,TCP
0.851939,TCP
0.894172,MDNS
0.894172,TCP
0.894172,TLSv1.2
0.894172,TCP
0.894172,TCP
0.894172,TCP
0.894172,TCP
0.894172,TCP
0.894172,TCP
0.894172,TCP
0.894172,TCP
0.894172,TCP
0.894172,TCP
0.894172,TLSv1.2
0.894172,TCP
0.894172,TCP
0.894172,TCP
0.894172,TCP
0.894172,TCP
0.894172,TCP
0.894172,TCP
0.894172,TCP
0.894172,TCP
0.894172,TCP
0.894172,TLSv1.2
0.894172,TCP
0.894172,TCP
0.894172,TLSv1.2
0.894462,TCP
0.912509,TLSv1.2
0.912823,TCP
0.912823,TCP
0.91286,TCP
0.914194,TCP
0.914194,TCP
0.914194,TCP
0.914194,TCP
0.914233,TCP
0.914953,TCP
0.914953,TCP
0.914983,TCP
0.921554,TCP
0.921554,TCP
0.921554,TLSv1.2
0.921554,TCP
0.921554,TCP
0.921554,TCP
0.921554,TCP
0.921554,TCP
0.921554,TCP
0.921554,TCP
0.921554,TCP
0.921554,TCP
0.921606,TCP
0.944822,TCP
0.944822,TLSv1.2
0.944822,TCP
0.944822,TCP
0.944822,TCP
0.944822,TCP
0.944822,TCP
0.944822,TCP
0.944822,TCP
0.944822,TCP
0.944822,TCP
0.944822,TCP
0.944822,TLSv1.2
0.94496,TCP
0.998354,TLSv1.2
0.998354,TCP
0.998354,TCP
0.998354,TCP
0.998354,TCP
0.998354,TCP
0.998354,TCP
0.998452,TCP
1.000369,TCP
1.000369,TCP
1.000369,MDNS
1.000369,TCP
1.000369,TCP
1.000574,TCP
1.001487,TCP
1.001487,TLSv1.2
1.001539,TCP
1.003433,TCP
1.003433,TCP
1.003433,TCP
1.003433,TCP
1.003433,TCP
1.003485,TCP
1.004965,TCP
1.004965,TCP
1.004965,TCP
1.005008,TCP
1.005301,TCP
1.005301,TCP
1.005325,TCP
1.006648,TLSv1.2
1.006648,TCP
1.006672,TCP
1.007739,TLSv1.2
1.00776,TCP
1.015322,TLSv1.2
1.057092,TLSv1.2
1.057173,TCP
1.100404,TLSv1.2
1.100404,TCP
1.100404,TCP
1.100404,TCP
1.100404,TCP
1.100404,TCP
1.100404,TCP
1.100404,TCP
1.100404,TCP
1.100404,TCP
1.100404,TCP
1.100404,TCP
1.100548,TCP
1.100665,ARP
1.101123,TLSv1.2
1.101123,TCP
1.101123,TCP
1.101123,TCP
1.101123,TCP
1.101123,TCP
1.101123,TCP
1.101123,TCP
1.101123,TCP
1.101123,TCP
1.101123,TCP
1.101123,TLSv1.2
1.101123,TLSv1.2
1.10126,TCP
1.117421,ARP
1.117788,ARP
1.118229,ARP
1.202236,TLSv1.2
1.202236,TCP
1.202236,TCP
1.202236,TCP
1.202236,TCP
1.202236,TCP
1.202236,TCP
1.202236,TCP
1.202236,TCP
1.202236,TCP
1.202236,TCP
1.202236,TCP
1.202236,TLSv1.2
1.202236,TCP
1.202236,TCP
1.202236,TCP
1.202236,TCP
1.202236,TCP
1.202236,TLSv1.2
1.202425,TCP
1.202571,ARP
1.202571,ARP
1.253551,TLSv1.2
1.253551,TCP
1.253551,TLSv1.2
1.253551,TLSv1.2
1.253551,TLSv1.2
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TLSv1.2
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TLSv1.2
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253551,TCP
1.253744,TCP
1.253839,TCP
1.253839,TLSv1.2
1.25386,TCP
1.308042,SSDP
1.312312,TLSv1.2
1.312312,TCP
1.312312,TCP
1.312402,TCP
1.312951,TCP
1.312951,TCP
1.313028,TCP
1.313945,TCP
1.313945,TCP
1.314026,TCP
1.315015,TCP
1.315015,TCP
1.315088,TCP
1.315951,TCP
1.315951,TCP
1.31604,TCP
1.317283,TCP
1.317283,TLSv1.2
1.317351,TCP
1.319405,TCP
1.319405,TCP
1.319405,TCP
1.319405,TCP
1.319405,TCP
1.319405,TCP
1.319473,TCP
1.321492,TCP
1.321492,TCP
1.321492,TCP
1.321492,TCP
1.32156,TCP
1.322569,TLSv1.2
1.322619,TCP
1.348818,TLSv1.2
1.348818,TCP
1.348982,TCP
1.349162,TCP
1.349623,TCP
1.349623,TCP
1.349707,TCP
1.350851,TCP
1.350851,TCP
1.350888,TCP
1.351643,TCP
1.351643,TCP
1.351707,TCP
1.352576,TCP
1.352576,TCP
1.352614,TCP
1.357426,TCP
1.357426,TLSv1.2
1.357426,TCP
1.357426,TCP
1.357426,TCP
1.357426,TCP
1.357426,TCP
1.357426,TCP
1.357426,TCP
1.357426,TCP
1.357426,TCP
1.357426,TLSv1.2
1.357525,TCP
1.398417,MDNS
1.415448,TLSv1.2
1.415448,TCP
1.415448,TCP
1.415547,TCP
1.415731,MDNS
1.41631,MDNS
1.41631,TCP
1.41631,TCP
1.416544,TCP
1.416888,TCP
1.416888,TCP
1.416952,TCP
1.417873,TCP
1.417873,TCP
1.417937,TCP
1.41927,TCP
1.41927,TCP
1.419344,TCP
1.422124,TCP
1.422124,TLSv1.2
1.422124,TCP
1.422124,TCP
1.422124,TCP
1.422124,TCP
1.422227,TCP
1.422964,TLSv1.2
1.422964,TCP
1.423006,TCP
1.423146,TCP
1.423146,TCP
1.423178,TCP
1.423369,TCP
1.423405,TCP
1.423773,TCP
1.424603,TCP
1.424603,TCP
1.42463,TCP
1.425611,TCP
1.425611,TCP
1.425642,TCP
1.428457,TCP
1.428457,TLSv1.2
1.428457,MDNS
1.428495,TCP
1.429392,ARP
1.468463,TCP
1.478679,TLSv1.2
1.478679,TCP
1.478679,TCP
1.47877,TCP
1.479734,TCP
1.479734,TCP
1.479791,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TLSv1.2
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TLSv1.2
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TLSv1.2
1.525025,TLSv1.2
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525025,TCP
1.525247,TCP
1.525365,TCP
1.525365,TCP
1.525365,TCP
1.525365,TCP
1.525365,TCP
1.525365,TCP
1.525365,TCP
1.525365,TLSv1.2
1.525365,TCP
1.525365,TCP
1.525365,TCP
1.525365,TCP
1.525365,TCP
1.525365,TCP
1.525365,TCP
1.525365,TCP
1.525365,TCP
1.525365,TCP
1.525365,TLSv1.2
1.525365,TLSv1.2
1.525423,TCP
1.592034,MDNS
1.592034,MDNS
1.592034,TLSv1.2
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TLSv1.2
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592034,TLSv1.2
1.592034,TCP
1.592034,TCP
1.592034,TLSv1.2
1.592034,TCP
1.592034,TCP
1.592034,TCP
1.592601,TCP
1.59276,TCP
1.59276,TLSv1.2
1.59279,TCP
1.593537,ARP
1.593585,MDNS
1.662027,TLSv1.2
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TLSv1.2
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TLSv1.2
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TCP
1.663323,TLSv1.2
1.663533,TCP
1.670617,TLSv1.2
1.67066,TCP
1.670747,TCP
1.670747,TCP
1.670789,TCP
1.671815,TCP
1.671815,TCP
1.671867,TCP
1.673044,TCP
1.673044,TCP
1.673044,TCP
1.673044,TCP
1.673101,TCP
1.674018,TCP
1.674018,TCP
1.674075,TCP
1.674162,TCP
1.674218,TLSv1.2
1.674268,TCP
1.675573,TCP
1.675573,TCP
1.675573,TCP
1.675633,TCP
1.676618,TCP
1.676618,TCP
1.676618,TCP
1.676668,TCP
1.677208,TLSv1.2
1.716865,TCP
1.7293,ARP
1.729818,MDNS
1.729818,MDNS
1.729818,TLSv1.2
1.732255,TCP
1.732255,TCP
1.732255,TCP
1.732255,TLSv1.2
1.732335,TCP
1.738749,TCP
1.738749,TLSv1.2
1.750503,MDNS
1.762921,TCP
1.768246,TCP
1.797017,TCP
1.797518,ARP
1.809079,TLSv1.2
1.856549,TCP
1.867535,MDNS
1.867535,MDNS
1.867535,TLSv1.2
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TLSv1.2
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TLSv1.2
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867535,TCP
1.867857,TCP
1.868252,TCP
1.868252,TCP
1.868252,TCP
1.868252,TCP
1.868252,TLSv1.2
1.868252,TCP
1.868252,TCP
1.868252,TCP
1.868252,TCP
1.868252,TCP
1.868252,TCP
1.868252,TCP
1.868252,TCP
1.868252,TCP
1.868252,TCP
1.868252,TLSv1.2
1.868252,TCP
1.868252,TCP
1.868252,TCP
1.868252,TCP
1.868328,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TLSv1.2
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TLSv1.2
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TCP
1.869567,TLSv1.2
1.869567,TCP
1.86971,TCP
1.869804,TCP
1.869847,TCP
1.869847,TCP
1.869847,TCP
1.869847,TCP
1.869847,TCP
1.869847,TCP
1.869847,TCP
1.869847,TCP
1.869847,TCP
1.869847,TLSv1.2
1.869847,TCP
1.869847,TCP
1.869847,TCP
1.869847,TCP
1.869847,TCP
1.869847,TCP
1.869847,TCP
1.869847,TCP
1.869928,TCP
1.870044,TCP
1.870044,TCP
1.870044,TCP
1.870044,TLSv1.2
1.870044,TCP
1.870044,TCP
1.870044,TCP
1.870044,TCP
1.870106,TCP
1.871934,TCP
1.871934,TCP
1.871976,TCP
1.87212,TCP
1.87212,TCP
1.872145,TCP
1.872285,TCP
1.872285,TCP
1.872342,TCP
1.873755,TLSv1.2
1.873755,TCP
1.873755,TCP
1.87379,TCP
1.874586,TCP
1.874586,TCP
1.874639,TCP
1.874737,TCP
1.878279,TCP
1.878279,TCP
1.878279,TCP
1.878279,TCP
1.878279,TCP
1.878279,TLSv1.2
1.878279,TLSv1.2
1.878346,TCP
1.934311,MDNS
1.934311,UDP
1.937605,TLSv1.2
1.937605,TCP
1.937605,TCP
1.937695,TCP
1.938739,TCP
1.938739,TCP
1.938807,TCP
1.939412,TCP
1.939412,TCP
1.939477,TCP
1.940306,TCP
1.940306,TCP
1.940382,TCP
1.941769,TCP
1.941769,TCP
1.941769,TCP
1.941862,TCP
1.941982,TLSv1.2
1.942629,TCP
1.942629,TCP
1.942688,TCP
1.943797,TCP
1.943797,TCP
1.943865,TCP
1.945011,TCP
1.945011,TCP
1.945067,TCP
1.945778,TCP
1.945778,TCP
1.945841,TCP
1.946939,TCP
1.946939,TCP
1.947006,TCP
1.949023,TLSv1.2
1.949023,TLSv1.2
1.949098,TCP
2.002451,MDNS
2.002847,ARP
2.009473,MDNS
2.024493,MDNS
2.073662,TLSv1.2
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TLSv1.2
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TLSv1.2
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073662,TCP
2.073979,TCP
2.074148,TCP
2.074148,TLSv1.2
2.074148,TCP
2.074148,TCP
2.074148,TCP
2.074148,TCP
2.074148,TCP
2.074148,TCP
2.074148,TCP
2.074148,TCP
2.074148,TCP
2.074148,TCP
2.074148,TLSv1.2
2.074148,TCP
2.074148,TCP
2.074148,ICMPv6
2.074148,TCP
2.074148,TCP
2.074148,TCP
2.07422,TCP
2.081794,TCP
2.081794,ICMPv6
2.081794,TCP
2.081794,TCP
2.081794,TCP
2.081794,TLSv1.2
2.081794,TCP
2.081794,TCP
2.081794,TCP
2.081794,TCP
2.081794,TCP
2.081794,TCP
2.081794,TCP
