"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.105","74.125.13.39","UDP","77","63745  >  443 Len=35"
"2","0.040611","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"3","0.044585","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"4","0.044585","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"5","0.046896","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"6","0.062417","192.168.1.105","74.125.13.39","UDP","77","63745  >  443 Len=35"
"7","0.063522","172.217.169.174","192.168.1.105","UDP","68","443  >  65108 Len=26"
"8","0.063522","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"9","0.067055","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"10","0.067055","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"11","0.068873","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"12","0.077838","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"13","0.080814","74.125.13.39","192.168.1.105","UDP","69","443  >  63745 Len=27"
"14","0.080814","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"15","0.080814","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"16","0.084235","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"17","0.084235","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"18","0.092412","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"19","0.092412","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"20","0.092412","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"21","0.092724","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"22","0.094966","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"23","0.098534","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"24","0.101562","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"25","0.101562","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"26","0.101562","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"27","0.101903","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"28","0.110358","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"29","0.110641","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"30","0.115656","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"31","0.115656","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"32","0.115656","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"33","0.120562","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"34","0.124540","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"35","0.126081","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"36","0.126081","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"37","0.126081","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"38","0.132058","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"39","0.137500","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"40","0.137500","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"41","0.137500","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"42","0.137693","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"43","0.151433","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"44","0.151433","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"45","0.151726","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"46","0.153054","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"47","0.153054","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"48","0.154751","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"49","0.159189","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"50","0.159189","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"51","0.159375","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"52","0.160190","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"53","0.166824","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"54","0.166958","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"55","0.170912","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"56","0.170912","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"57","0.171890","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"58","0.179923","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"59","0.180212","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"60","0.182861","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"61","0.182861","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"62","0.182861","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"63","0.190622","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"64","0.190949","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"65","0.195590","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"66","0.195590","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"67","0.195590","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"68","0.201512","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"69","0.206035","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"70","0.206035","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"71","0.206035","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"72","0.206397","192.168.1.105","74.125.13.39","UDP","79","63745  >  443 Len=37"
"73","0.217110","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"74","0.222591","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"75","0.222591","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"76","0.222591","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"77","0.222591","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"78","0.232223","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"79","0.240233","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"80","0.240233","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"81","0.240233","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"82","0.240233","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"83","0.240233","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"84","0.240233","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"85","0.241825","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"86","0.241825","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"87","0.247651","74.125.13.39","192.168.1.105","UDP","68","443  >  63745 Len=26"
"88","0.247651","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"89","0.247915","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"90","0.250738","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"91","0.250738","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"92","0.250738","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"93","0.259482","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"94","0.259870","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"95","0.262831","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"96","0.262831","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"97","0.262831","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"98","0.268687","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"99","0.274625","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"100","0.274625","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"101","0.274846","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"102","0.275413","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"103","0.280619","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"104","0.284808","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"105","0.284808","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"106","0.284808","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"107","0.285171","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"108","0.290939","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"109","0.292509","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"110","0.292509","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"111","0.292881","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"112","0.293738","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"113","0.303600","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"114","0.303996","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"115","0.305610","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"116","0.305610","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"117","0.305610","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"118","0.319028","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"119","0.319028","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"120","0.319028","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"121","0.319028","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"122","0.319573","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"123","0.325967","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"124","0.328380","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"125","0.328380","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"126","0.328380","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"127","0.328681","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"128","0.332424","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"129","0.335459","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"130","0.335459","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"131","0.335459","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"132","0.340406","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"133","0.340491","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"134","0.342047","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"135","0.342047","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"136","0.347979","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"137","0.348418","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"138","0.349229","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"139","0.356413","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"140","0.356413","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"141","0.356413","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"142","0.356790","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"143","0.360434","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"144","0.360434","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"145","0.364252","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"146","0.364252","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"147","0.371186","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"148","0.371186","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"149","0.371441","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"150","0.372020","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"151","0.372020","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"152","0.379478","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"153","0.379780","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"154","0.380754","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"155","0.380754","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"156","0.381530","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"157","0.388309","192.168.1.105","74.125.13.39","UDP","76","63745  >  443 Len=34"
"158","0.391552","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"159","0.392761","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"160","0.392761","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"161","0.393252","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"162","0.399956","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"163","0.400207","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"164","0.401501","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"165","0.401501","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"166","0.401501","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"167","0.409937","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"168","0.410334","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"169","0.416547","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"170","0.416547","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"171","0.416547","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"172","0.421036","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"173","0.421036","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"174","0.425087","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"175","0.425087","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"176","0.425381","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"177","0.428817","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"178","0.432769","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"179","0.432769","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"180","0.432769","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"181","0.433026","192.168.1.105","74.125.13.39","UDP","80","63745  >  443 Len=38"
"182","0.437152","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"183","0.439079","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"184","0.439079","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"185","0.440179","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"186","0.440559","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"187","0.446678","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"188","0.450655","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"189","0.450655","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"190","0.450655","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"191","0.454984","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"192","0.455305","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"193","0.456593","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"194","0.456593","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"195","0.459000","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"196","0.464768","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"197","0.465032","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"198","0.466972","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"199","0.466972","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"200","0.467327","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"201","0.472979","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"202","0.475151","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"203","0.475151","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"204","0.475313","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"205","0.475321","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"206","0.481567","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"207","0.486672","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"208","0.486672","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"209","0.486672","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"210","0.486865","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"211","0.490752","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"212","0.494773","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"213","0.494773","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"214","0.494773","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"215","0.494971","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"216","0.497985","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"217","0.499091","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"218","0.500028","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"219","0.500028","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"220","0.506006","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"221","0.506299","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"222","0.507139","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"223","0.507139","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"224","0.507678","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"225","0.515847","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"226","0.516132","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"227","0.520364","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"228","0.520364","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"229","0.520364","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"230","0.527467","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"231","0.527467","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"232","0.527467","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"233","0.527467","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"234","0.528060","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"235","0.530849","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"236","0.533002","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"237","0.533002","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"238","0.533002","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"239","0.539864","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"240","0.540189","192.168.1.105","74.125.13.39","UDP","74","63745  >  443 Len=32"
"241","0.550882","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"242","0.550882","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"243","0.551487","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"244","0.551487","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"245","0.551739","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"246","0.551739","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"247","0.552053","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"248","0.556117","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"249","0.556711","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"250","0.559944","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"251","0.559944","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"252","0.560097","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"253","0.565116","TpLinkTechno_0d:c8:25","Broadcast","ARP","42","Who has 192.168.1.100? Tell 192.168.1.1"
"254","0.565116","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"255","0.566020","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"256","0.566020","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"257","0.566020","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"258","0.571369","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"259","0.571816","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"260","0.572129","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"261","0.572961","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"262","0.572961","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"263","0.579654","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"264","0.580063","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"265","0.582225","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"266","0.583254","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"267","0.583254","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"268","0.589759","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"269","0.589991","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"270","0.590861","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"271","0.590861","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"272","0.590861","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"273","0.596584","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"274","0.597243","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"275","0.598718","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"276","0.598718","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"277","0.599071","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"278","0.605967","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"279","0.606008","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"280","0.606008","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"281","0.606258","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"282","0.606511","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"283","0.613903","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"284","0.619144","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"285","0.619144","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"286","0.619144","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"287","0.620625","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"288","0.623674","192.168.1.105","74.125.13.39","UDP","76","63745  >  443 Len=34"
"289","0.629530","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"290","0.630578","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"291","0.630578","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"292","0.635615","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"293","0.635615","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"294","0.635615","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"295","0.635615","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"296","0.636563","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"297","0.637674","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"298","0.637816","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"299","0.640690","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"300","0.640690","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"301","0.643295","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"302","0.647086","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"303","0.647086","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"304","0.647086","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"305","0.649668","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"306","0.649901","192.168.1.105","74.125.13.39","UDP","75","63745  >  443 Len=33"
"307","0.652057","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"308","0.652057","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"309","0.652057","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"310","0.655021","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"311","0.656477","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
"312","0.657560","74.125.13.39","192.168.1.105","UDP","1292","443  >  63745 Len=1250"
